"Borough.Code","Block.Number","Lot.Number","Tax.Year","Owner.Name","Property.Address","Granted.Reduction.Amount","Tax.Class.Code","FULLVAL","tax_saved","percent_red","boroughs"
4,6793,231,2018,"157-01 72 AVE LLC","157-07 72 AVENUE",122750,"4",2695000,12905.935,0.0455473098330241,"Queens"
2,2392,51,2018,"1088 BROOK AVENUE LLC","1088 BROOK AVENUE",29650,"4",577000,3117.401,0.0513864818024263,"Bronx"
1,488,1001,2018,"54 THOMPSON STREET CO","52 THOMPSON STREET",586,"4",32574,61.61204,0.0179898078221895,"Manhattan"
1,1211,26,2018,"80 COLUMBUS OWNERS CO","121 WEST 80 STREET",217062,"2",2935000,27375.85944,0.0739563884156729,"Manhattan"
3,2368,29,2018,"SOUTHSIDE MANHATTAN V","94 HAVEMEYER STREET",437450,"2",4221000,55171.194,0.103636579009713,"Brooklyn"
3,5268,89,2018,"PROSPECT SEELEY HOUSI","149 PROSPECT PARK SW",192200,"2",1616000,24240.264,0.118935643564356,"Brooklyn"
2,2565,76,2018,"721 E 136 ST REALTY C","721 EAST 136 STREET",39550,"4",799000,4158.287,0.0494993742177722,"Bronx"
1,451,42,2018,"HIGH NINE LLC","339 EAST 9 STREET",62150,"2",3027000,7838.358,0.0205318797489263,"Manhattan"
1,1518,46,2018,"164-166 EAST 90TH STR","164 EAST 90 STREET",86850,"2",2983000,10953.522,0.0291149849145156,"Manhattan"
1,851,1002,2018,"MADISON GREEN CORP.","5 EAST 22 STREET",191495,"4",1892212,20133.7843,0.101201662393009,"Manhattan"
3,1059,50,2018,"235 LINCOLN PLACE HOU","235 LINCOLN PLACE",495950,"2",7991000,62549.214,0.0620635715179577,"Brooklyn"
1,2165,38,2018,"600 WEST 183RD STREET","1447 ST NICHOLAS AVEN",210150,"2",8418000,26504.118,0.0249643620812545,"Manhattan"
3,1392,1,2018,"ROCHPARK REALTY LLC","1215 EASTERN PARKWAY",132600,"2",2228000,16723.512,0.0595152603231598,"Brooklyn"
2,2568,73,2018,"691 EAST 140 LLC","691 EAST 140 STREET",228800,"2",4064000,28856.256,0.0562992125984252,"Bronx"
1,1268,23,2018,"21 CLUB","17 WEST 52 STREET",1400000,"4",12323000,147196,0.113608699180394,"Manhattan"
1,464,1201,2018,"15 ST. MARK'S PLACE C","15 ST MARKS PLACE",92650,"4",2279000,9741.221,0.0406537955243528,"Manhattan"
1,625,55,2018,"JANE 8 LLC","32 8 AVENUE",153850,"4",1953000,16175.789,0.0787762416794675,"Manhattan"
1,915,46,2018,"GREGORY HOUSE OWNERS","222 EAST 35 STREET",673700,"2",12286000,84967.044,0.0548347712843887,"Manhattan"
4,5042,1401,2018,"SANFORD TOWER GARAGE,","133-47 SANFORD AVENUE",135500,"4",3190000,14246.47,0.0424764890282132,"Queens"
3,5649,5,2018,"5013 SLD PROPERTIES L","5013 13 AVENUE",18500,"4",550000,1945.09,0.0336363636363636,"Brooklyn"
2,3617,1,2018,"ZEREGA REALTY LLC","751 ZEREGA AVENUE",97100,"4",1938000,10209.094,0.0501031991744066,"Bronx"
3,8819,1,2018,"3100 AVENUE U CORP.","3128 AVENUE U",64650,"4",1097000,6797.301,0.0589334548769371,"Brooklyn"
1,589,45,2018,"DISCOVERY LLC","7 CARMINE STREET",459000,"2",9220000,57889.08,0.0497830802603037,"Manhattan"
1,1216,1101,2018,"86 COMMERCIAL L.L.C.","110 WEST 86 STREET",0,"4",552669,0,0,"Manhattan"
1,1283,15,2018,"21 EAST 47TH STREET A","21 EAST 47 STREET",571450,"4",3881000,60082.253,0.147242978613759,"Manhattan"
3,243,13,2018,"HARRISTEVE REALTY COR","147 MONTAGUE STREET",199220,"2",3968000,25125.6264,0.0502066532258065,"Brooklyn"
1,1261,29,2018,"ASPINDEN SM LLC","15 WEST 45 STREET",1494800,"4",29044000,157163.272,0.051466740118441,"Manhattan"
3,4499,1,2018,"LINDEN BLVD ASSOC LLC","2348 LINDEN BOULEVARD",109900,"4",1922000,11554.886,0.0571800208116545,"Brooklyn"
2,5531,28,2018,"3464 EAST TREMONT HOL","3464 EAST TREMONT AVE",117300,"4",1014000,12332.922,0.115680473372781,"Bronx"
3,5019,44,2018,"ROSEN FARRAGUT LLC, E","4420 FARRAGUT ROAD",154000,"4",1120000,16191.56,0.1375,"Brooklyn"
1,1054,56,2018,"44-45 REALTY ASSOCIAT","444 WEST 45 STREET",198000,"2",11740000,24971.76,0.0168654173764906,"Manhattan"
1,2074,32,2018,"PENTECOSTAL CHURCH OF","1664 AMSTERDAM AVENUE",1135500,"4",4550000,119386.47,0.24956043956044,"Manhattan"
4,12980,51,2018,"IVY CROSS ISLAND PLAZ","242-18 133 AVENUE",0,"4",294000,0,0,"Queens"
3,5405,19,2018,"SR DAHILL, LLC","630 DAHILL ROAD",150600,"2",2868000,18993.672,0.052510460251046,"Brooklyn"
1,281,30,2018,"64 EAST BROADWAY REAL","64 EAST BROADWAY",88200,"2",3196000,11123.784,0.0275969962453066,"Manhattan"
5,1053,124,2018,"BOSTON MARKET CORPORA","1465 FOREST AVENUE",53700,"4",1566000,5646.018,0.0342911877394636,"Staten Island"
1,2215,700,2018,"KINGSBRIDGE ASSOCIATE","40 WEST 225 STREET",1176700,"4",23726000,123718.238,0.0495953805951277,"Manhattan"
1,1345,38,2018,"332-334 E. 53RD ST. C","332 EAST 53 STREET",0,"2",2131000,0,0,"Manhattan"
1,796,1102,2018,"121 WEST 20TH STREET","121 WEST 20 STREET",29091,"2",538716,3668.95692,0.0540006237052547,"Manhattan"
4,3154,25,2018,"HARVEY COOPERATIVE GA","96-09 67 AVENUE",515550,"2",6079000,65021.166,0.0848083566376049,"Queens"
3,1173,1002,2018,"806 WASHINGTON OWNERS","806 WASHINGTON AVENUE",82250,"2",1505000,10373.37,0.0546511627906977,"Brooklyn"
1,1534,11,2018,"205-215 OWNERS LTD","215 EAST 88 STREET",101370,"2",3030000,12784.7844,0.0334554455445545,"Manhattan"
2,4226,7,2018,"MIR CASTLE CENTER, LL","1730 EASTCHESTER ROAD",816600,"4",16782000,85857.324,0.0486592777976403,"Bronx"
4,13406,183,2018,"SEAGIS JFK LLC","179-17 149 AVENUE",63350,"4",2563000,6660.619,0.024717128365197,"Queens"
4,8256,108,2018,"VALERIE ARMS APT. COR","54-40 LITTLE NECK PAR",912750,"2",28695000,115116.03,0.0318086774699425,"Queens"
1,2159,23,2018,"1987-93 WASHINGTON AV","2560 AMSTERDAM AVENUE",33375,"2",1286000,4209.255,0.025952566096423,"Manhattan"
3,5891,9,2018,"LAED BAY LLC","7103 3 AVENUE",42350,"2",1343000,5341.182,0.0315338793745346,"Brooklyn"
1,1185,25,2018,"333 WEST END TENANTS","333 WEST END AVENUE",1126950,"2",23871000,142130.934,0.0472100037702652,"Manhattan"
4,1493,33,2018,"C & J PROPERTIES LLC","40-15 82 STREET",61300,"4",2114000,6445.082,0.0289971617786187,"Queens"
1,411,11,2018,"SMILOWITZ HOLDING COM","166 ORCHARD STREET",109050,"2",4714000,13753.386,0.0231332201951633,"Manhattan"
1,830,27,2018,"BRO REALTIES NO. 2, L","1180 BROADWAY",111750,"4",2915000,11749.395,0.038336192109777,"Manhattan"
1,1578,12,2018,"519 EAST 81ST OWNERS","519 EAST 81 STREET",140435,"2",2557000,17711.6622,0.0549217833398514,"Manhattan"
1,180,1105,2018,"WILD PROPERTIES GROUP","67 HUDSON STREET",38354,"4",670787,4032.53956,0.0571776137581676,"Manhattan"
1,740,53,2018,"CHELSEA VENTURA LLC","340 WEST 17 STREET",121050,"2",3589000,15266.826,0.0337280579548621,"Manhattan"
4,9950,9,2018,"WILSHIRE APARTMENTS D","182-30 WEXFORD TERRAC",691500,"2",17070000,87211.98,0.0405096660808436,"Queens"
3,4761,45,2018,"1144 UTICA LLC","1131 UTICA AVENUE",0,"4",493000,0,0,"Brooklyn"
3,957,27,2018,"LAYGRIB LLC","794 UNION STREET",140650,"4",2757000,14787.941,0.0510155966630395,"Brooklyn"
4,1821,25,2018,"ARIE BELLO","126-59 34 AVENUE",32400,"4",572000,3406.536,0.0566433566433566,"Queens"
5,5323,6,2018,"BRIAN, CRIS, DANA, &","3942 RICHMOND AVENUE",33900,"4",2242000,3564.246,0.0151204281891169,"Staten Island"
1,766,1401,2018,"246 WEST 17TH STREET","246 WEST 17 STREET",14637,"2",650550,1846.01844,0.022499423564676,"Manhattan"
3,8122,40,2018,"LJAM REALTY CORP","9612 DITMAS AVENUE",9650,"4",437000,1014.601,0.0220823798627002,"Brooklyn"
1,1383,1,2018,"870 FIFTH AVENUE CORP","870 5 AVENUE",1614950,"2",64111000,203677.494,0.0251899050085009,"Manhattan"
3,262,8,2018,"ZACHARY COOPER REALTY","75 STATE STREET",84825,"2",2152000,10698.129,0.0394168215613383,"Brooklyn"
3,3111,28,2018,"FRANK BRUNCKHORST CO.","25 ROCK STREET",405150,"4",5567000,42597.471,0.0727770792168134,"Brooklyn"
4,8981,30,2018,"8711 ATLANTIC CORP","87-19 ATLANTIC AVENUE",62200,"4",616000,6539.708,0.100974025974026,"Queens"
1,1546,45,2018,"84TH STREET ASSOCIATE","314 EAST 84 STREET",75900,"2",2252000,9572.508,0.0337033747779751,"Manhattan"
3,4452,545,2018,"GATEWAY CENTER PROPER","590 GATEWAY DRIVE",5530950,"4",32291000,581524.083,0.171284568455607,"Brooklyn"
4,9150,9,2018,"88-18 LIBERTY REALTY","87-18 LIBERTY AVENUE",26400,"4",332000,2775.696,0.0795180722891566,"Queens"
2,2890,71,2018,"STEPCAR CORP","1779 WEBSTER AVENUE",62900,"4",1542000,6613.306,0.0407911802853437,"Bronx"
3,1384,35,2018,"MARTIN & KENNETH REAL","1410 ST JOHNS PLACE",75850,"4",1253000,7974.869,0.0605347166799681,"Brooklyn"
1,1560,13,2018,"PRIME 80 LLC","429 EAST 80 STREET",72220,"2",2797000,9108.3864,0.0258205219878441,"Manhattan"
1,1680,23,2018,"K & V REALTY CORP.","2105 1 AVENUE",162300,"2",2734000,20469.276,0.0593635698610095,"Manhattan"
4,896,53,2018,"ASTORIA TERRACE GARDE","18-22 21 AVENUE",90150,"2",13027000,11369.718,0.00692024257311737,"Queens"
1,2142,66,2018,"SUNSHINE CAPITAL LLC","4067 BROADWAY",383150,"2",7387000,48322.878,0.0518681467442805,"Manhattan"
4,5369,39,2018,"RITE AID CORP.","193 STREET",20700,"4",246000,2176.398,0.0841463414634146,"Queens"
1,839,73,2018,"48 WEST 38 STREET LLC","48 WEST 38 STREET",369550,"4",24599000,38854.487,0.0150229684133501,"Manhattan"
5,2827,59,2018,"REYNOLDS SHIPYARD COR","200 EDGEWATER STREET",136350,"4",1803000,14335.839,0.0756239600665557,"Staten Island"
4,394,20,2018,"MARIJAN REALTY, INC.","39-01 23 STREET",18100,"4",698000,1903.034,0.0259312320916905,"Queens"
4,3234,173,2018,"MOWRY REALTY ASSOCIAT","70-20 AUSTIN STREET",135150,"4",6967000,14209.671,0.0193985933687383,"Queens"
3,6130,6,2018,"302 MARINE REALTY LLC","302 MARINE AVENUE",81250,"2",3505000,10247.25,0.0231811697574893,"Brooklyn"
4,4032,61,2018,"EDGEWATER INDUSTRIAL","111-21 13 AVENUE",0,"4",3497000,0,0,"Queens"
2,3275,65,2018,"385 EAST FORDHAM ROAD","381 EAST FORDHAM ROAD",153650,"4",4297000,16154.761,0.0357575052362113,"Bronx"
2,5638,6,2018,"SAMMYS FISHBOX RLTY C","48 CITY ISLAND AVENUE",0,"4",172000,0,0,"Bronx"
3,6513,12,2018,"NISSELI REALTY CO.","1170 CONEY ISLAND AVE",128950,"4",2531000,13557.803,0.0509482418016594,"Brooklyn"
3,1950,30,2018,"ACTION CHECK CASHING","488 LAFAYETTE AVENUE",89800,"4",724000,9441.572,0.124033149171271,"Brooklyn"
3,5192,6,2018,"HUBERT JONES","1104 ROGERS AVENUE",63250,"4",585000,6650.105,0.108119658119658,"Brooklyn"
4,2526,30,2018,"JSB EQUITIES, LLC.","55-40 44 STREET",125050,"4",2889000,13147.757,0.0432848736587054,"Queens"
2,4163,18,2018,"2930 WESTCHESTER AVE","2924 WESTCHESTER AVEN",16550,"4",629000,1740.067,0.0263116057233704,"Bronx"
1,1527,1,2018,"FRAYDUN REALTY CO.","1435 3 AVENUE",157000,"2",3960000,19800.84,0.0396464646464646,"Manhattan"
3,1554,16,2018,"TLG FULTON LLC","1495 HERKIMER STREET",269250,"4",13265000,28308.945,0.0202977761025254,"Brooklyn"
1,1749,46,2018,"BRUKHA ASSETS LLC","62 EAST 125 STREET",100600,"2",2168000,12687.672,0.0464022140221402,"Manhattan"
1,837,9,2018,"59 WEST 35TH STREET L","57 WEST 35 STREET",1216250,"4",31925000,127876.525,0.0380971025841817,"Manhattan"
1,1034,4,2018,"YOUFFOUSSE 610 9TH AV","610 9 AVENUE",357100,"4",7638000,37545.494,0.0467530767216549,"Manhattan"
4,5121,20,2018,"FLUSHING LANDMARK REA","41-60 MAIN STREET",2700370,"4",39345000,283916.9018,0.0686331172957174,"Queens"
1,848,23,2018,"HARVEY AXELROD D/B/A","29 EAST 19 STREET",321550,"4",13159000,33807.767,0.0244357473972186,"Manhattan"
1,710,27,2018,"DHL EXPRESS (USA), LL","505 WEST 38 STREET",0,"4",581000,0,0,"Manhattan"
1,521,1501,2018,"THE SCHUMACHER CONDOM","36 BLEECKER STREET",56841,"2",1804465,7168.78692,0.0315001953487599,"Manhattan"
1,461,11,2018,"LEAMAS REALTY LLC","206 EAST 6 STREET",114300,"2",3166000,14415.516,0.0361023373341756,"Manhattan"
3,3127,11,2018,"MORAVEDA REALTY CORP.","24 GRAHAM AVENUE",24850,"4",1073000,2612.729,0.0231593662628145,"Brooklyn"
4,3207,26,2018,"ALBEROBELLO, INC.","98-05 METROPOLITAN AV",198500,"4",2330000,20870.29,0.0851931330472103,"Queens"
4,8947,6,2018,"76-12 ROCKAWAY BOULEV","76-12 ROCKAWAY BOULEV",65150,"4",467000,6849.871,0.139507494646681,"Queens"
2,2777,449,2018,"D&A BROTHERS LLC","275 DRAKE STREET",10000,"4",212000,1051.4,0.0471698113207547,"Bronx"
1,1171,4004,2018,"THE RUSHMORE CONDOMIN","80 RIVERSIDE BOULEVAR",20007,"2",1087454,2523.28284,0.018398019594392,"Manhattan"
3,4525,1,2018,"GRMR REALTY LLC","625 WORTMAN AVENUE",197350,"4",5883000,20749.379,0.0335458099609043,"Brooklyn"
1,1666,105,2018,"DLRMD REALTY COMPANY,","205 EAST 116 STREET",462200,"4",2836000,48595.708,0.162976022566996,"Manhattan"
3,1384,20,2018,"1376 ST. JOHN PLACE R","1376 ST JOHNS PLACE",29900,"4",682000,3143.686,0.043841642228739,"Brooklyn"
1,1377,15,2018,"HERMES OF PARIS INC.","690 MADISON AVENUE",995850,"4",50213000,104703.669,0.0198325134925219,"Manhattan"
1,1036,1,2018,"WEST 9TH, LLC","642 9 AVENUE",274050,"2",6104000,34563.186,0.0448967889908257,"Manhattan"
3,5741,1,2018,"H AND  K PROPERTIES E","6323 14 AVENUE",88750,"4",1155000,9331.175,0.0768398268398268,"Brooklyn"
1,1831,61,2018,"DALLAL REALTY PARTNER","256 WEST 116 STREET",145800,"4",2824000,15329.412,0.051628895184136,"Manhattan"
1,643,54,2018,"46-50 GANSEVOORT STRE","842 GREENWICH STREET",1752350,"4",11383000,184242.079,0.153944478608451,"Manhattan"
1,1552,38,2018,"SJO PROPERTIES, INC.","322 EAST 90 STREET",81450,"2",2333000,10272.474,0.0349121303043292,"Manhattan"
1,2088,87,2018,"605-607 WEST 141 BCR,","605 WEST 141 STREET",251000,"2",3800000,31656.12,0.0660526315789474,"Manhattan"
4,1293,12,2018,"MOUHLAS REALTY LLC","60-16 ROOSEVELT AVENU",115350,"4",3023000,12127.899,0.0381574594773404,"Queens"
1,1170,23,2018,"215 OWNERS CORP.","215 WEST 78 STREET",959950,"2",17042000,121068.894,0.056328482572468,"Manhattan"
1,479,37,2018,"362-366 BROOME STREET","362 BROOME STREET",91511,"2",5202000,11541.36732,0.0175915032679739,"Manhattan"
4,1769,73,2018,"SEKYO REALTY CORP","37-67 103 STREET",65350,"4",483000,6870.899,0.135300207039337,"Queens"
4,6574,2,2018,"LAFAYETTE PLACE OWNER","69-51 136 STREET",31400,"2",1692000,3960.168,0.0185579196217494,"Queens"
4,3084,2,2018,"QUEENS BOULEVARD STOR","97-02 QUEENS BOULEVAR",161300,"4",7914000,16959.082,0.020381602223907,"Queens"
1,612,65,2018,"FELIX BERNARDO","39 GREENWICH AVENUE",205800,"2",2824000,25955.496,0.0728753541076487,"Manhattan"
1,398,1001,2018,"THE 178-184 EAST SECO","182 EAST 2 STREET",20076,"2",142946,2531.98512,0.140444643431785,"Manhattan"
4,653,1314,2018,"2540 38TH STREET COND","25-40 38 STREET",1258,"4",30380,132.26612,0.0414088215931534,"Queens"
1,1078,49,2018,"DOUBLE B REALTY CORP.","532 WEST 50 STREET",82450,"2",1783000,10398.594,0.0462422882781828,"Manhattan"
1,564,1101,2018,"BROADWAY 13TH ASSOCIA","835 BROADWAY",9808,"4",473831,1031.21312,0.0206993632750918,"Manhattan"
1,1146,104,2018,"163-165 WEST 74 STREE","163 WEST 74 STREET",44250,"4",865000,4652.445,0.0511560693641619,"Manhattan"
3,1107,33,2018,"75 PROSPECT PARK SOUT","75 PROSPECT PARK SW",255840,"2",4833000,32266.5408,0.0529360645561763,"Brooklyn"
4,4952,19,2018,"ANTHONY MARINO","32-01 LINDEN PLACE",101800,"4",654000,10703.252,0.15565749235474,"Queens"
1,839,1008,2018,"DRYLAND PROPERTIES, L","420 5 AVENUE",23307800,"4",58906259,2450582.092,0.395676119917919,"Manhattan"
1,1540,1201,2018,"EAST HILL CONDOMINIUM","212 EAST 95 STREET",30752,"2",533514,3878.44224,0.0576404742893345,"Manhattan"
1,92,17,2018,"47 ANN STREET ASSOCIA","47 ANN STREET",203150,"2",4507000,25621.278,0.0450743288218327,"Manhattan"
3,3681,15,2018,"CLARENDON HOLDING CO.","25 SNEDIKER AVENUE",31150,"4",847000,3275.111,0.0367768595041322,"Brooklyn"
1,1265,71,2018,"RCPI LANDMARK PROPERT","1258 AVENUE OF THE AM",198000,"4",8254000,20817.72,0.0239883692755028,"Manhattan"
3,8363,12,2018,"JOHN F. LINDNER","2375 RALPH AVENUE",36500,"4",270000,3837.61,0.135185185185185,"Brooklyn"
4,1974,2,2018,"NOSTRAND REALTY L.L.C","102-18 ROOSEVELT AVEN",508600,"4",6908000,53474.204,0.0736247828604517,"Queens"
4,1027,25,2018,"BCC II, LLC","71-01 25 AVENUE",393600,"4",10508000,41383.104,0.0374571754853445,"Queens"
4,9651,66,2018,"BRIARWOOD COMMONS LLC","137-67 QUEENS BOULEVA",86450,"4",2481000,9089.353,0.03484482063684,"Queens"
2,2938,18,2018,"CROTONA PARK DEVELOPM","1440 CROTONA PARK EAS",71500,"2",1370000,9017.58,0.0521897810218978,"Bronx"
3,999,60,2018,"311 ROSLYN COURT, LLC","311 8 STREET",29650,"2",1288000,3739.458,0.0230201863354037,"Brooklyn"
1,449,4,2018,"124 SECOND AVENUE LLC","124 2 AVENUE",190650,"2",4757000,24044.778,0.0400777801135169,"Manhattan"
4,3461,61,2018,"MYRTLE 56 REALTY LLC","56-01 MYRTLE AVENUE",43150,"4",1207000,4536.791,0.0357497928748964,"Queens"
2,4996,1,2018,"RACKSON RESTAURANTS,","4275 WHITE PLAINS ROA",128650,"4",1997000,13526.261,0.064421632448673,"Bronx"
1,995,1,2018,"JAMESTOWN OTS, L.P.","1475 BROADWAY",9310100,"4",109578000,978863.914,0.0849632225446714,"Manhattan"
1,487,10,2018,"CLDN NY LLC","379 WEST BROADWAY",1124550,"4",32139000,118235.187,0.0349901988238589,"Manhattan"
1,1514,69,2018,"1035 PARK AVENUE CORP","1035 PARK AVENUE",212600,"2",18028000,26813.112,0.0117927668071888,"Manhattan"
1,205,19,2018,"119 VM LLC","119 MOTT STREET",75800,"2",3124000,9559.896,0.0242637644046095,"Manhattan"
3,2539,1,2018,"32 TOWER LLC","32 INDIA STREET",0,"4",733000,0,0,"Brooklyn"
1,1629,24,2018,"169-175 OPERATING LLC","169 EAST 101 STREET",130422,"2",3934000,16448.82264,0.0331525165226233,"Manhattan"
1,692,19,2018,"KALIMIAN WEST 20TH LL","525 WEST 20 STREET",372150,"4",10827000,39127.851,0.0343724023275145,"Manhattan"
3,2000,1001,2018,"THE BEDFORD PLACE CON","1240 BEDFORD AVENUE",3944,"2",109554,497.41728,0.0360005111634445,"Brooklyn"
3,1172,29,2018,"HP PLAZA APARTMENTS H","310 ST JOHNS PLACE",220050,"2",2170000,27752.706,0.101405529953917,"Brooklyn"
1,800,65,2018,"DEZER PROPERTIES 146","150 WEST 25 STREET",236150,"4",13747000,24828.811,0.0171782934458427,"Manhattan"
1,1449,1003,2018,"SHERWOOD 1ST AVENUE A","330 EAST 75 STREET",308604,"4",3863564,32446.62456,0.0798754724912024,"Manhattan"
2,2769,38,2018,"524-530 FAILLE STREET","524 FAILE STREET",95750,"4",1035000,10067.155,0.092512077294686,"Bronx"
4,4946,6,2018,"CHARLES LOBOSCO & SON","133-50 32 AVENUE",169750,"4",3655000,17847.515,0.0464432284541724,"Queens"
3,7734,11,2018,"BRIAD WENCO, L.L.C.","1601 UTICA AVENUE",129400,"4",2408000,13605.116,0.0537375415282392,"Brooklyn"
5,673,1,2018,"1324 VICTORY BLVD LLC","1324 VICTORY BOULEVAR",13500,"4",630000,1419.39,0.0214285714285714,"Staten Island"
3,2573,16,2018,"EAST BARN CORP.","829 MANHATTAN AVENUE",39250,"4",665000,4126.745,0.0590225563909774,"Brooklyn"
3,154,19,2018,"THREE EIGHTY FULTON S","380 FULTON STREET",1245400,"4",12212000,130941.356,0.101981657386178,"Brooklyn"
3,4771,75,2018,"1159 UTICA LLC","1171 UTICA AVENUE",48250,"4",1285000,5073.005,0.0375486381322957,"Brooklyn"
3,1878,31,2018,"290 FLUSHING AVE LLC","292 FLUSHING AVENUE",12600,"4",441000,1324.764,0.0285714285714286,"Brooklyn"
1,1047,1021,2018,"PARCVEN REALTY HOLDIN","353 WEST 56 STREET",2964540,"4",12587876,311691.7356,0.235507562991564,"Manhattan"
4,554,5,2018,"B-21 LLC","21-17 BROADWAY",47900,"4",4162000,5036.206,0.0115088899567516,"Queens"
1,1660,3,2018,"2009-2011 3RD AVENUE","2009 3 AVENUE",209200,"4",1894000,21995.288,0.110454065469905,"Manhattan"
3,2953,80,2018,"BIG SCHOLES LLC","575 SCHOLES STREET",85100,"4",1978000,8947.414,0.0430232558139535,"Brooklyn"
1,1120,17,2018,"17 WEST 67 ST. CORP.","17 WEST 67 STREET",874460,"2",16130000,110286.8952,0.0542132672039678,"Manhattan"
1,1513,70,2018,"PARKTON ASSOCIATES, L","1009 PARK AVENUE",682550,"2",23739000,86083.206,0.0287522642065799,"Manhattan"
1,789,7,2018,"GNIT CORP.","269 WEST 39 STREET",373750,"4",5275000,39296.075,0.0708530805687204,"Manhattan"
4,546,19,2018,"28-02 CRESCENT ST. LL","28-02 CRESCENT STREET",56650,"2",2037000,7144.698,0.0278105056455572,"Queens"
1,1452,10,2018,"325 HOUSE, INC.","325 EAST 77 STREET",217807,"2",13306000,27469.81884,0.0163690816173155,"Manhattan"
2,2374,26,2018,"R & G ENTERPRISES, IN","614 MELROSE AVENUE",121900,"4",2182000,12816.566,0.0558661778185151,"Bronx"
5,7590,90,2018,"ENBAR INC.","4521 ARTHUR KILL ROAD",115150,"4",1467000,12106.871,0.0784935241990457,"Staten Island"
1,1271,201,2018,"GALLERY HOUSE CONDOMI","77 WEST 55 STREET",7126,"2",126776,898.73112,0.0562093771691803,"Manhattan"
4,10027,30,2018,"MANUEL CARDOSO","95-27 SUTPHIN BOULEVA",24850,"4",433000,2612.729,0.0573903002309469,"Queens"
1,1312,23,2018,"139 EAST 57TH STREET","703 LEXINGTON AVENUE",327600,"4",16728000,34443.864,0.019583931133429,"Manhattan"
1,90,1002,2018,"J & D APTS LLC","15 PARK ROW",1195140,"2",40133640,150731.0568,0.0297790083331589,"Manhattan"
4,672,35,2018,"34-26 STEINWAY ST. AS","34-26 STEINWAY STREET",226175,"2",2644000,28525.191,0.0855427382753404,"Queens"
4,4048,23,2018,"AMATI CONSTRUCTION CO","14-19A 113 STREET",15500,"4",390000,1629.67,0.0397435897435897,"Queens"
3,5056,83,2018,"CLARKSON 135 LLC","135 CLARKSON AVENUE",117850,"2",4312000,14863.242,0.0273307050092764,"Brooklyn"
4,9982,6,2018,"TEH 91 REALTY LLC","139-16 91 AVENUE",16200,"4",478000,1703.268,0.0338912133891213,"Queens"
3,4964,24,2018,"1861-71 NOSTRAND AVE,","1871 NOSTRAND AVENUE",42900,"4",2262000,4510.506,0.0189655172413793,"Brooklyn"
1,1500,20,2018,"47-88 TENANTS CORPORA","1225 MADISON AVENUE",2291550,"2",51759000,289010.286,0.0442734596881702,"Manhattan"
3,1374,61,2018,"STERLING PARK LLC","1563 STERLING PLACE",87850,"2",2233000,11079.642,0.0393416927899687,"Brooklyn"
3,1480,10,2018,"GATES AVENUE PROPERTI","823A MONROE STREET",192400,"4",7472000,20228.936,0.0257494646680942,"Brooklyn"
1,1117,23,2018,"NYC 6400 HOLDINGS, LL","15 WEST 64 STREET",421300,"2",4214000,53134.356,0.0999762695775985,"Manhattan"
4,3025,47,2018,"65-12 69TH PLACE LLC.","63-29 69 STREET",35100,"4",562000,3690.414,0.0624555160142349,"Queens"
1,443,35,2018,"21 FIRST AVE. LLC","21 1 AVENUE",198650,"2",7997000,25053.738,0.0248405652119545,"Manhattan"
2,3943,199,2018,"PARKCHESTER  PRESERVA","1701 PURDY STREET",362850,"4",2473000,38150.049,0.146724625960372,"Bronx"
1,1229,29,2018,"201 WEST 81ST STREET","440 AMSTERDAM AVENUE",489720,"2",5511000,61763.4864,0.0888622754491018,"Manhattan"
4,5019,8,2018,"JOA ALEXANDER REALTY","40-13 MAIN STREET",202350,"4",4783000,21275.079,0.0423060840476688,"Queens"
3,2395,29,2018,"239 SOUTH FIRST LLC","239 SOUTH 1 STREET",378850,"2",3953000,47780.562,0.0958386035922084,"Brooklyn"
1,1828,34,2018,"LISA DAWN APTS INC","200 WEST 113 STREET",196400,"2",5992000,24769.968,0.0327770360480641,"Manhattan"
1,1119,47,2018,"40 WEST 67TH STREET C","40 WEST 67 STREET",659300,"2",17004000,83150.916,0.0387732298282757,"Manhattan"
1,1484,22,2018,"72 RIVER TENANTS CORP","531 EAST 72 STREET",48000,"2",2788000,6053.76,0.0172166427546628,"Manhattan"
3,6083,38,2018,"OWNERS OF 9102-9108 C","9102 COLONIAL ROAD",118900,"2",3386000,14995.668,0.0351151801535735,"Brooklyn"
